id_pedido,probabilidad_completado,prediccion,estado_predicho,real
70258,0.6,1,COMPLETE,CANCELED
54782,0.5333333333333333,1,COMPLETE,COMPLETE
100027,0.6666666666666666,1,COMPLETE,CANCELED
87530,0.0,0,CANCELED,CANCELED
116205,0.4666666666666667,0,CANCELED,COMPLETE
136602,0.7333333333333333,1,COMPLETE,CANCELED
129573,0.7333333333333333,1,COMPLETE,COMPLETE
8879,0.6,1,COMPLETE,COMPLETE
72875,0.8,1,COMPLETE,COMPLETE
115410,0.4,0,CANCELED,COMPLETE
134028,0.8666666666666667,1,COMPLETE,CANCELED
137244,0.7333333333333333,1,COMPLETE,COMPLETE
87314,0.7333333333333333,1,COMPLETE,COMPLETE
126960,0.8,1,COMPLETE,COMPLETE
49713,0.6,1,COMPLETE,COMPLETE
2436,0.8,1,COMPLETE,CANCELED
145081,0.7333333333333333,1,COMPLETE,CANCELED
11750,0.5333333333333333,1,COMPLETE,COMPLETE
82550,0.7333333333333333,1,COMPLETE,COMPLETE
120339,0.4666666666666667,0,CANCELED,CANCELED
22026,0.8,1,COMPLETE,COMPLETE
93830,0.7333333333333333,1,COMPLETE,COMPLETE
15243,0.4,0,CANCELED,CANCELED
53634,0.6,1,COMPLETE,COMPLETE
127982,0.8666666666666667,1,COMPLETE,COMPLETE
84274,0.6666666666666666,1,COMPLETE,COMPLETE
59915,0.0,0,CANCELED,CANCELED
37607,0.7333333333333333,1,COMPLETE,COMPLETE
62377,0.4666666666666667,0,CANCELED,COMPLETE
91994,0.6,1,COMPLETE,CANCELED
90030,0.7333333333333333,1,COMPLETE,COMPLETE
46403,0.8,1,COMPLETE,COMPLETE
127562,0.6,1,COMPLETE,CANCELED
108575,0.5333333333333333,1,COMPLETE,COMPLETE
121480,0.7333333333333333,1,COMPLETE,COMPLETE
123983,0.4,0,CANCELED,COMPLETE
12975,0.9333333333333333,1,COMPLETE,CANCELED
41938,0.6,1,COMPLETE,COMPLETE
90497,0.8666666666666667,1,COMPLETE,COMPLETE
49748,0.7333333333333333,1,COMPLETE,COMPLETE
33328,0.7333333333333333,1,COMPLETE,COMPLETE
93173,0.8666666666666667,1,COMPLETE,COMPLETE
136410,0.8666666666666667,1,COMPLETE,COMPLETE
88682,0.6666666666666666,1,COMPLETE,CANCELED
55604,0.6,1,COMPLETE,COMPLETE
55313,0.7333333333333333,1,COMPLETE,COMPLETE
141639,0.6666666666666666,1,COMPLETE,CANCELED
61456,0.8,1,COMPLETE,COMPLETE
23591,0.5333333333333333,1,COMPLETE,COMPLETE
79130,0.8666666666666667,1,COMPLETE,COMPLETE
52177,0.6666666666666666,1,COMPLETE,COMPLETE
86781,0.6666666666666666,1,COMPLETE,COMPLETE
89032,0.8666666666666667,1,COMPLETE,COMPLETE
80105,0.6666666666666666,1,COMPLETE,COMPLETE
140484,0.6666666666666666,1,COMPLETE,COMPLETE
141385,0.8666666666666667,1,COMPLETE,CANCELED
84460,0.6,1,COMPLETE,COMPLETE
136816,0.4,0,CANCELED,COMPLETE
34835,0.7333333333333333,1,COMPLETE,COMPLETE
131804,0.7333333333333333,1,COMPLETE,COMPLETE
132323,0.5333333333333333,1,COMPLETE,CANCELED
5324,0.8666666666666667,1,COMPLETE,COMPLETE
86780,0.4666666666666667,0,CANCELED,COMPLETE
111238,0.4,0,CANCELED,COMPLETE
101664,0.7333333333333333,1,COMPLETE,COMPLETE
121087,0.8666666666666667,1,COMPLETE,COMPLETE
112355,0.5333333333333333,1,COMPLETE,COMPLETE
28198,0.7333333333333333,1,COMPLETE,CANCELED
38213,0.5333333333333333,1,COMPLETE,COMPLETE
116499,0.7333333333333333,1,COMPLETE,COMPLETE
107124,0.6,1,COMPLETE,COMPLETE
56720,0.6666666666666666,1,COMPLETE,COMPLETE
119311,0.6666666666666666,1,COMPLETE,COMPLETE
147703,0.8666666666666667,1,COMPLETE,COMPLETE
5039,0.6,1,COMPLETE,CANCELED
22863,0.8666666666666667,1,COMPLETE,COMPLETE
114132,0.7333333333333333,1,COMPLETE,COMPLETE
20881,0.6,1,COMPLETE,COMPLETE
25270,0.9333333333333333,1,COMPLETE,CANCELED
93537,0.6666666666666666,1,COMPLETE,COMPLETE
63234,0.0,0,CANCELED,CANCELED
101342,0.3333333333333333,0,CANCELED,CANCELED
132530,0.6666666666666666,1,COMPLETE,CANCELED
122490,0.7333333333333333,1,COMPLETE,COMPLETE
5621,0.6,1,COMPLETE,COMPLETE
134783,0.6666666666666666,1,COMPLETE,CANCELED
13002,0.8666666666666667,1,COMPLETE,CANCELED
106185,0.6666666666666666,1,COMPLETE,CANCELED
55031,0.6666666666666666,1,COMPLETE,COMPLETE
85817,0.7333333333333333,1,COMPLETE,COMPLETE
123402,0.6666666666666666,1,COMPLETE,COMPLETE
77810,0.7333333333333333,1,COMPLETE,COMPLETE
3699,0.5333333333333333,1,COMPLETE,COMPLETE
53285,0.7333333333333333,1,COMPLETE,CANCELED
142644,0.7333333333333333,1,COMPLETE,CANCELED
70156,0.7333333333333333,1,COMPLETE,COMPLETE
100876,0.4666666666666667,0,CANCELED,COMPLETE
117625,0.6,1,COMPLETE,CANCELED
134054,0.5333333333333333,1,COMPLETE,CANCELED
116324,0.0,0,CANCELED,CANCELED
75846,0.8,1,COMPLETE,COMPLETE
150833,0.6,1,COMPLETE,CANCELED
145164,0.5333333333333333,1,COMPLETE,CANCELED
40153,0.6666666666666666,1,COMPLETE,COMPLETE
77350,0.6,1,COMPLETE,COMPLETE
141433,0.6666666666666666,1,COMPLETE,CANCELED
2689,0.6666666666666666,1,COMPLETE,COMPLETE
126057,0.6666666666666666,1,COMPLETE,COMPLETE
127408,0.3333333333333333,0,CANCELED,COMPLETE
24565,0.8,1,COMPLETE,COMPLETE
49651,0.8,1,COMPLETE,COMPLETE
38702,0.6666666666666666,1,COMPLETE,COMPLETE
120874,0.7333333333333333,1,COMPLETE,COMPLETE
148938,0.8,1,COMPLETE,COMPLETE
63539,0.6,1,COMPLETE,CANCELED
106855,0.6666666666666666,1,COMPLETE,COMPLETE
18832,0.9333333333333333,1,COMPLETE,COMPLETE
94575,0.7333333333333333,1,COMPLETE,COMPLETE
61062,0.6666666666666666,1,COMPLETE,CANCELED
71780,0.7333333333333333,1,COMPLETE,COMPLETE
133511,0.6,1,COMPLETE,CANCELED
77699,0.8,1,COMPLETE,COMPLETE
146966,0.7333333333333333,1,COMPLETE,COMPLETE
36113,0.6,1,COMPLETE,COMPLETE
128526,0.8,1,COMPLETE,COMPLETE
109154,0.6666666666666666,1,COMPLETE,COMPLETE
2101,0.4,0,CANCELED,COMPLETE
141242,0.0,0,CANCELED,CANCELED
64595,0.6,1,COMPLETE,COMPLETE
33322,0.5333333333333333,1,COMPLETE,COMPLETE
7412,0.9333333333333333,1,COMPLETE,COMPLETE
126197,0.7333333333333333,1,COMPLETE,COMPLETE
126515,0.6,1,COMPLETE,COMPLETE
73638,0.8,1,COMPLETE,COMPLETE
131196,0.4666666666666667,0,CANCELED,CANCELED
147834,0.8666666666666667,1,COMPLETE,COMPLETE
87802,0.8666666666666667,1,COMPLETE,COMPLETE
7246,0.6,1,COMPLETE,COMPLETE
5576,0.7333333333333333,1,COMPLETE,COMPLETE
34386,0.8666666666666667,1,COMPLETE,COMPLETE
27759,0.7333333333333333,1,COMPLETE,CANCELED
11467,0.6,1,COMPLETE,COMPLETE
26218,0.6,1,COMPLETE,COMPLETE
121202,0.7333333333333333,1,COMPLETE,COMPLETE
102991,0.6,1,COMPLETE,COMPLETE
40892,0.7333333333333333,1,COMPLETE,COMPLETE
53346,0.7333333333333333,1,COMPLETE,CANCELED
16427,0.8,1,COMPLETE,COMPLETE
55333,0.4666666666666667,0,CANCELED,COMPLETE
125386,0.7333333333333333,1,COMPLETE,COMPLETE
6587,0.5333333333333333,1,COMPLETE,CANCELED
46214,0.6666666666666666,1,COMPLETE,COMPLETE
60190,0.8666666666666667,1,COMPLETE,CANCELED
108879,0.8,1,COMPLETE,CANCELED
3899,0.6666666666666666,1,COMPLETE,COMPLETE
75248,0.7333333333333333,1,COMPLETE,COMPLETE
122464,0.9333333333333333,1,COMPLETE,CANCELED
11270,0.6,1,COMPLETE,COMPLETE
96128,0.6666666666666666,1,COMPLETE,CANCELED
150925,0.0,0,CANCELED,CANCELED
131117,0.7333333333333333,1,COMPLETE,CANCELED
12986,0.8,1,COMPLETE,CANCELED
139468,0.8,1,COMPLETE,COMPLETE
133222,0.4,0,CANCELED,COMPLETE
54256,0.4,0,CANCELED,COMPLETE
18877,0.6,1,COMPLETE,COMPLETE
56591,0.7333333333333333,1,COMPLETE,COMPLETE
52477,0.6,1,COMPLETE,CANCELED
92131,0.6,1,COMPLETE,COMPLETE
112472,0.7333333333333333,1,COMPLETE,COMPLETE
37402,0.4,0,CANCELED,COMPLETE
68317,0.7333333333333333,1,COMPLETE,CANCELED
16431,0.8,1,COMPLETE,COMPLETE
150232,0.6666666666666666,1,COMPLETE,COMPLETE
7039,0.8666666666666667,1,COMPLETE,COMPLETE
96554,0.6666666666666666,1,COMPLETE,CANCELED
106093,0.8,1,COMPLETE,COMPLETE
2846,0.4666666666666667,0,CANCELED,COMPLETE
138404,0.5333333333333333,1,COMPLETE,COMPLETE
116396,0.5333333333333333,1,COMPLETE,COMPLETE
49499,0.6666666666666666,1,COMPLETE,COMPLETE
81107,0.6666666666666666,1,COMPLETE,CANCELED
110563,0.8,1,COMPLETE,CANCELED
7376,0.8,1,COMPLETE,COMPLETE
92926,0.0,0,CANCELED,CANCELED
4585,0.7333333333333333,1,COMPLETE,COMPLETE
69138,0.7333333333333333,1,COMPLETE,COMPLETE
24149,0.7333333333333333,1,COMPLETE,COMPLETE
143057,0.6,1,COMPLETE,COMPLETE
142350,0.5333333333333333,1,COMPLETE,COMPLETE
70036,0.5333333333333333,1,COMPLETE,COMPLETE
32229,0.7333333333333333,1,COMPLETE,COMPLETE
55689,0.6666666666666666,1,COMPLETE,COMPLETE
116972,0.7333333333333333,1,COMPLETE,CANCELED
97805,0.6,1,COMPLETE,CANCELED
30452,0.7333333333333333,1,COMPLETE,COMPLETE
39165,0.6666666666666666,1,COMPLETE,COMPLETE
105817,0.8666666666666667,1,COMPLETE,COMPLETE
33652,0.6666666666666666,1,COMPLETE,COMPLETE
2473,0.6,1,COMPLETE,COMPLETE
115852,0.6,1,COMPLETE,CANCELED
26692,0.6,1,COMPLETE,COMPLETE
95509,0.7333333333333333,1,COMPLETE,COMPLETE
126367,0.6666666666666666,1,COMPLETE,COMPLETE
128529,0.8,1,COMPLETE,COMPLETE
90772,0.6,1,COMPLETE,COMPLETE
10236,0.6666666666666666,1,COMPLETE,COMPLETE
33775,0.4,0,CANCELED,COMPLETE
74406,0.5333333333333333,1,COMPLETE,COMPLETE
138185,0.6666666666666666,1,COMPLETE,COMPLETE
114411,0.6,1,COMPLETE,CANCELED
11229,0.6,1,COMPLETE,COMPLETE
126749,0.7333333333333333,1,COMPLETE,COMPLETE
71793,0.7333333333333333,1,COMPLETE,COMPLETE
98154,0.6666666666666666,1,COMPLETE,CANCELED
95779,0.6666666666666666,1,COMPLETE,COMPLETE
90876,0.6,1,COMPLETE,CANCELED
12816,0.7333333333333333,1,COMPLETE,CANCELED
111188,0.6,1,COMPLETE,CANCELED
145360,0.6,1,COMPLETE,CANCELED
144660,0.4666666666666667,0,CANCELED,CANCELED
84586,0.8666666666666667,1,COMPLETE,CANCELED
5973,0.7333333333333333,1,COMPLETE,COMPLETE
53875,0.5333333333333333,1,COMPLETE,COMPLETE
86849,0.6,1,COMPLETE,COMPLETE
108315,0.6666666666666666,1,COMPLETE,COMPLETE
55521,0.8666666666666667,1,COMPLETE,COMPLETE
6446,0.6666666666666666,1,COMPLETE,CANCELED
72715,0.0,0,CANCELED,CANCELED
60725,0.8,1,COMPLETE,CANCELED
85008,0.6666666666666666,1,COMPLETE,CANCELED
27312,0.8666666666666667,1,COMPLETE,COMPLETE
5034,0.5333333333333333,1,COMPLETE,CANCELED
104,0.6666666666666666,1,COMPLETE,CANCELED
81480,0.8666666666666667,1,COMPLETE,COMPLETE
114262,0.7333333333333333,1,COMPLETE,CANCELED
144403,0.6,1,COMPLETE,CANCELED
81718,0.7333333333333333,1,COMPLETE,COMPLETE
141113,0.8,1,COMPLETE,COMPLETE
22187,0.7333333333333333,1,COMPLETE,COMPLETE
128803,0.6,1,COMPLETE,COMPLETE
105570,0.5333333333333333,1,COMPLETE,COMPLETE
96077,0.8,1,COMPLETE,COMPLETE
18390,0.6666666666666666,1,COMPLETE,COMPLETE
98719,0.8,1,COMPLETE,CANCELED
147460,0.4666666666666667,0,CANCELED,COMPLETE
50641,0.6666666666666666,1,COMPLETE,COMPLETE
75861,0.6,1,COMPLETE,COMPLETE
50583,0.8666666666666667,1,COMPLETE,COMPLETE
30677,0.6666666666666666,1,COMPLETE,COMPLETE
35338,0.9333333333333333,1,COMPLETE,COMPLETE
84725,0.6,1,COMPLETE,CANCELED
32,0.7333333333333333,1,COMPLETE,CANCELED
134774,0.7333333333333333,1,COMPLETE,CANCELED
6170,0.8666666666666667,1,COMPLETE,COMPLETE
127356,0.8,1,COMPLETE,CANCELED
29410,0.7333333333333333,1,COMPLETE,CANCELED
72288,0.6,1,COMPLETE,COMPLETE
68010,0.8,1,COMPLETE,COMPLETE
28243,0.6,1,COMPLETE,CANCELED
148295,0.7333333333333333,1,COMPLETE,CANCELED
114981,0.4,0,CANCELED,CANCELED
19781,0.6,1,COMPLETE,CANCELED
8116,0.5333333333333333,1,COMPLETE,COMPLETE
146712,0.8666666666666667,1,COMPLETE,COMPLETE
69167,0.6,1,COMPLETE,COMPLETE
148230,0.7333333333333333,1,COMPLETE,COMPLETE
28454,0.4,0,CANCELED,CANCELED
7530,0.5333333333333333,1,COMPLETE,COMPLETE
66671,0.6666666666666666,1,COMPLETE,COMPLETE
74665,0.9333333333333333,1,COMPLETE,COMPLETE
61678,0.8666666666666667,1,COMPLETE,CANCELED
40783,0.9333333333333333,1,COMPLETE,COMPLETE
53172,0.8666666666666667,1,COMPLETE,CANCELED
59582,0.5333333333333333,1,COMPLETE,CANCELED
27570,0.7333333333333333,1,COMPLETE,COMPLETE
8228,0.4666666666666667,0,CANCELED,COMPLETE
149811,0.6,1,COMPLETE,COMPLETE
1669,0.6,1,COMPLETE,COMPLETE
131792,0.4666666666666667,0,CANCELED,CANCELED
127436,0.6666666666666666,1,COMPLETE,CANCELED
15578,0.5333333333333333,1,COMPLETE,CANCELED
142581,0.6,1,COMPLETE,CANCELED
21578,0.8,1,COMPLETE,CANCELED
73133,0.7333333333333333,1,COMPLETE,COMPLETE
117991,0.6666666666666666,1,COMPLETE,COMPLETE
68189,0.8,1,COMPLETE,CANCELED
131467,0.0,0,CANCELED,CANCELED
78771,0.6,1,COMPLETE,COMPLETE
100600,0.6666666666666666,1,COMPLETE,COMPLETE
94424,0.8,1,COMPLETE,CANCELED
1093,0.6,1,COMPLETE,COMPLETE
131925,0.8,1,COMPLETE,COMPLETE
129289,0.9333333333333333,1,COMPLETE,CANCELED
74934,0.6666666666666666,1,COMPLETE,COMPLETE
57562,0.7333333333333333,1,COMPLETE,COMPLETE
22362,0.9333333333333333,1,COMPLETE,CANCELED
74712,0.6,1,COMPLETE,COMPLETE
71585,0.0,0,CANCELED,CANCELED
103129,0.4666666666666667,0,CANCELED,CANCELED
141560,0.5333333333333333,1,COMPLETE,CANCELED
4425,0.8666666666666667,1,COMPLETE,CANCELED
135436,0.8666666666666667,1,COMPLETE,COMPLETE
125885,0.5333333333333333,1,COMPLETE,COMPLETE
76351,0.8,1,COMPLETE,COMPLETE
90831,0.7333333333333333,1,COMPLETE,CANCELED
14131,0.6666666666666666,1,COMPLETE,CANCELED
111538,0.6666666666666666,1,COMPLETE,COMPLETE
142859,0.6,1,COMPLETE,CANCELED
106637,0.7333333333333333,1,COMPLETE,COMPLETE
4473,0.5333333333333333,1,COMPLETE,CANCELED
138726,0.8,1,COMPLETE,COMPLETE
130921,0.7333333333333333,1,COMPLETE,CANCELED
48936,0.8,1,COMPLETE,COMPLETE
34509,0.8,1,COMPLETE,CANCELED
107213,0.5333333333333333,1,COMPLETE,COMPLETE
43241,0.8,1,COMPLETE,COMPLETE
27762,0.6666666666666666,1,COMPLETE,CANCELED
113036,0.7333333333333333,1,COMPLETE,COMPLETE
11232,0.7333333333333333,1,COMPLETE,COMPLETE
138423,0.7333333333333333,1,COMPLETE,COMPLETE
138755,0.6666666666666666,1,COMPLETE,COMPLETE
28215,0.6,1,COMPLETE,CANCELED
124235,0.4,0,CANCELED,COMPLETE
87864,0.5333333333333333,1,COMPLETE,COMPLETE
13551,0.5333333333333333,1,COMPLETE,CANCELED
89604,0.6,1,COMPLETE,COMPLETE
75644,0.8,1,COMPLETE,COMPLETE
114305,0.5333333333333333,1,COMPLETE,CANCELED
79148,0.6,1,COMPLETE,COMPLETE
35731,0.8666666666666667,1,COMPLETE,COMPLETE
92742,0.7333333333333333,1,COMPLETE,COMPLETE
60804,0.8666666666666667,1,COMPLETE,CANCELED
73390,0.6666666666666666,1,COMPLETE,CANCELED
69268,0.8666666666666667,1,COMPLETE,CANCELED
41348,0.6666666666666666,1,COMPLETE,COMPLETE
107726,0.8,1,COMPLETE,COMPLETE
47281,0.7333333333333333,1,COMPLETE,COMPLETE
121169,0.8,1,COMPLETE,COMPLETE
129033,0.7333333333333333,1,COMPLETE,COMPLETE
46095,0.7333333333333333,1,COMPLETE,COMPLETE
93826,0.7333333333333333,1,COMPLETE,CANCELED
88099,0.5333333333333333,1,COMPLETE,COMPLETE
38632,0.7333333333333333,1,COMPLETE,COMPLETE
150413,0.7333333333333333,1,COMPLETE,CANCELED
50060,0.8666666666666667,1,COMPLETE,COMPLETE
105119,0.4666666666666667,0,CANCELED,CANCELED
65158,0.6666666666666666,1,COMPLETE,COMPLETE
8904,0.0,0,CANCELED,CANCELED
45167,0.7333333333333333,1,COMPLETE,COMPLETE
114472,0.4666666666666667,0,CANCELED,COMPLETE
140627,0.7333333333333333,1,COMPLETE,COMPLETE
123986,0.7333333333333333,1,COMPLETE,COMPLETE
56340,0.8,1,COMPLETE,CANCELED
111988,0.8,1,COMPLETE,CANCELED
93941,0.6,1,COMPLETE,COMPLETE
73500,0.8,1,COMPLETE,CANCELED
105561,1.0,1,COMPLETE,COMPLETE
33879,0.6,1,COMPLETE,COMPLETE
65804,0.6666666666666666,1,COMPLETE,COMPLETE
101027,0.5333333333333333,1,COMPLETE,COMPLETE
134421,0.5333333333333333,1,COMPLETE,CANCELED
38659,0.7333333333333333,1,COMPLETE,COMPLETE
107239,0.8,1,COMPLETE,COMPLETE
96922,0.4,0,CANCELED,CANCELED
46047,0.6666666666666666,1,COMPLETE,COMPLETE
121648,0.6,1,COMPLETE,CANCELED
89070,0.6666666666666666,1,COMPLETE,COMPLETE
69463,0.7333333333333333,1,COMPLETE,COMPLETE
127271,0.7333333333333333,1,COMPLETE,COMPLETE
4415,0.6666666666666666,1,COMPLETE,CANCELED
105299,0.6,1,COMPLETE,CANCELED
95220,0.0,0,CANCELED,CANCELED
29892,0.6,1,COMPLETE,COMPLETE
82971,0.4,0,CANCELED,COMPLETE
84517,0.8666666666666667,1,COMPLETE,COMPLETE
103957,0.8,1,COMPLETE,CANCELED
85020,0.6,1,COMPLETE,COMPLETE
115275,0.7333333333333333,1,COMPLETE,CANCELED
31899,0.6,1,COMPLETE,COMPLETE
118537,0.9333333333333333,1,COMPLETE,CANCELED
8098,0.6,1,COMPLETE,COMPLETE
59093,0.8,1,COMPLETE,COMPLETE
132768,0.8,1,COMPLETE,COMPLETE
80732,0.6666666666666666,1,COMPLETE,COMPLETE
35734,0.6666666666666666,1,COMPLETE,COMPLETE
118713,0.5333333333333333,1,COMPLETE,CANCELED
85701,0.6,1,COMPLETE,COMPLETE
112438,0.5333333333333333,1,COMPLETE,COMPLETE
124334,0.6,1,COMPLETE,CANCELED
58607,0.7333333333333333,1,COMPLETE,COMPLETE
24124,0.6,1,COMPLETE,COMPLETE
31824,0.6666666666666666,1,COMPLETE,COMPLETE
83522,0.8666666666666667,1,COMPLETE,CANCELED
51209,0.5333333333333333,1,COMPLETE,CANCELED
67015,0.7333333333333333,1,COMPLETE,COMPLETE
8685,0.4666666666666667,0,CANCELED,CANCELED
5908,0.9333333333333333,1,COMPLETE,COMPLETE
42087,0.4666666666666667,0,CANCELED,COMPLETE
39869,0.8,1,COMPLETE,COMPLETE
106880,0.6,1,COMPLETE,COMPLETE
120077,1.0,1,COMPLETE,COMPLETE
94137,0.6666666666666666,1,COMPLETE,COMPLETE
140639,0.8,1,COMPLETE,COMPLETE
12053,0.8666666666666667,1,COMPLETE,COMPLETE
113080,0.6,1,COMPLETE,COMPLETE
40477,0.6,1,COMPLETE,COMPLETE
139112,0.5333333333333333,1,COMPLETE,COMPLETE
57015,0.6666666666666666,1,COMPLETE,COMPLETE
35797,0.8,1,COMPLETE,COMPLETE
96359,0.6666666666666666,1,COMPLETE,COMPLETE
69425,0.9333333333333333,1,COMPLETE,COMPLETE
75364,0.7333333333333333,1,COMPLETE,COMPLETE
136803,0.6,1,COMPLETE,COMPLETE
119577,0.7333333333333333,1,COMPLETE,CANCELED
137062,0.6666666666666666,1,COMPLETE,COMPLETE
123775,0.7333333333333333,1,COMPLETE,CANCELED
126479,0.6666666666666666,1,COMPLETE,COMPLETE
109215,0.8666666666666667,1,COMPLETE,CANCELED
82039,0.8,1,COMPLETE,COMPLETE
129155,0.6666666666666666,1,COMPLETE,COMPLETE
140610,0.6,1,COMPLETE,COMPLETE
119011,0.6666666666666666,1,COMPLETE,COMPLETE
67046,0.8666666666666667,1,COMPLETE,COMPLETE
58632,0.6,1,COMPLETE,COMPLETE
64426,0.6666666666666666,1,COMPLETE,COMPLETE
65413,0.6,1,COMPLETE,COMPLETE
57807,0.7333333333333333,1,COMPLETE,COMPLETE
148540,0.5333333333333333,1,COMPLETE,CANCELED
74331,1.0,1,COMPLETE,COMPLETE
134532,0.6,1,COMPLETE,CANCELED
86733,0.6,1,COMPLETE,COMPLETE
99961,0.4,0,CANCELED,CANCELED
81577,0.6666666666666666,1,COMPLETE,COMPLETE
62846,0.6,1,COMPLETE,COMPLETE
58241,0.6666666666666666,1,COMPLETE,COMPLETE
4728,0.5333333333333333,1,COMPLETE,CANCELED
116115,0.6,1,COMPLETE,CANCELED
118952,0.6666666666666666,1,COMPLETE,CANCELED
2687,0.6,1,COMPLETE,COMPLETE
82402,0.8,1,COMPLETE,COMPLETE
149172,0.6,1,COMPLETE,COMPLETE
40830,0.8,1,COMPLETE,COMPLETE
114581,0.5333333333333333,1,COMPLETE,CANCELED
144589,0.7333333333333333,1,COMPLETE,CANCELED
2824,0.6666666666666666,1,COMPLETE,CANCELED
56882,0.7333333333333333,1,COMPLETE,COMPLETE
72307,0.6666666666666666,1,COMPLETE,COMPLETE
120720,0.8666666666666667,1,COMPLETE,COMPLETE
127740,0.5333333333333333,1,COMPLETE,COMPLETE
9636,0.7333333333333333,1,COMPLETE,CANCELED
140082,0.5333333333333333,1,COMPLETE,COMPLETE
150063,0.6666666666666666,1,COMPLETE,COMPLETE
67417,0.8666666666666667,1,COMPLETE,CANCELED
134360,0.6666666666666666,1,COMPLETE,CANCELED
31934,0.4,0,CANCELED,COMPLETE
96815,0.6666666666666666,1,COMPLETE,COMPLETE
105956,0.6,1,COMPLETE,COMPLETE
1092,0.4666666666666667,0,CANCELED,COMPLETE
122135,0.7333333333333333,1,COMPLETE,COMPLETE
46163,0.8666666666666667,1,COMPLETE,CANCELED
39901,0.6666666666666666,1,COMPLETE,COMPLETE
30436,0.7333333333333333,1,COMPLETE,COMPLETE
83236,0.6666666666666666,1,COMPLETE,COMPLETE
70434,0.5333333333333333,1,COMPLETE,COMPLETE
132593,0.6666666666666666,1,COMPLETE,CANCELED
95258,0.7333333333333333,1,COMPLETE,CANCELED
127611,0.26666666666666666,0,CANCELED,CANCELED
141427,0.7333333333333333,1,COMPLETE,CANCELED
73124,0.8,1,COMPLETE,COMPLETE
95825,0.8,1,COMPLETE,CANCELED
95990,0.5333333333333333,1,COMPLETE,COMPLETE
95813,0.6,1,COMPLETE,COMPLETE
67795,0.6666666666666666,1,COMPLETE,COMPLETE
72387,0.4666666666666667,0,CANCELED,COMPLETE
139831,0.7333333333333333,1,COMPLETE,COMPLETE
47467,0.6666666666666666,1,COMPLETE,CANCELED
104321,0.4666666666666667,0,CANCELED,CANCELED
116967,0.4666666666666667,0,CANCELED,COMPLETE
139113,0.6,1,COMPLETE,COMPLETE
77515,0.6666666666666666,1,COMPLETE,COMPLETE
12129,0.6,1,COMPLETE,COMPLETE
17149,0.5333333333333333,1,COMPLETE,COMPLETE
106292,0.6,1,COMPLETE,COMPLETE
83556,0.7333333333333333,1,COMPLETE,CANCELED
93062,0.8,1,COMPLETE,CANCELED
84689,0.8,1,COMPLETE,COMPLETE
95181,0.6,1,COMPLETE,COMPLETE
22571,0.7333333333333333,1,COMPLETE,COMPLETE
125611,0.5333333333333333,1,COMPLETE,COMPLETE
66944,0.9333333333333333,1,COMPLETE,COMPLETE
96943,0.6666666666666666,1,COMPLETE,COMPLETE
10392,0.6,1,COMPLETE,CANCELED
136689,0.8,1,COMPLETE,COMPLETE
98805,0.8,1,COMPLETE,CANCELED
124754,0.5333333333333333,1,COMPLETE,COMPLETE
60289,0.8,1,COMPLETE,COMPLETE
115977,0.7333333333333333,1,COMPLETE,CANCELED
145329,0.8666666666666667,1,COMPLETE,CANCELED
128807,0.9333333333333333,1,COMPLETE,COMPLETE
51113,0.8666666666666667,1,COMPLETE,COMPLETE
82948,0.6666666666666666,1,COMPLETE,COMPLETE
136170,0.4,0,CANCELED,CANCELED
41457,0.8666666666666667,1,COMPLETE,COMPLETE
2520,0.7333333333333333,1,COMPLETE,COMPLETE
115094,0.5333333333333333,1,COMPLETE,CANCELED
8709,0.6666666666666666,1,COMPLETE,COMPLETE
72157,0.0,0,CANCELED,CANCELED
117544,0.6666666666666666,1,COMPLETE,COMPLETE
22766,1.0,1,COMPLETE,COMPLETE
4293,0.8666666666666667,1,COMPLETE,CANCELED
84920,0.8666666666666667,1,COMPLETE,CANCELED
46270,0.8666666666666667,1,COMPLETE,COMPLETE
127632,0.6666666666666666,1,COMPLETE,CANCELED
64500,0.8,1,COMPLETE,COMPLETE
134907,0.8,1,COMPLETE,CANCELED
124291,0.9333333333333333,1,COMPLETE,CANCELED
71036,0.4666666666666667,0,CANCELED,COMPLETE
128557,0.5333333333333333,1,COMPLETE,COMPLETE
63100,0.8,1,COMPLETE,CANCELED
21031,0.7333333333333333,1,COMPLETE,COMPLETE
148381,0.5333333333333333,1,COMPLETE,COMPLETE
147060,0.7333333333333333,1,COMPLETE,COMPLETE
129275,0.6666666666666666,1,COMPLETE,COMPLETE
120920,0.7333333333333333,1,COMPLETE,CANCELED
14859,0.6666666666666666,1,COMPLETE,CANCELED
27903,0.5333333333333333,1,COMPLETE,CANCELED
23677,0.6,1,COMPLETE,COMPLETE
120033,0.5333333333333333,1,COMPLETE,COMPLETE
98330,0.7333333333333333,1,COMPLETE,CANCELED
137713,0.7333333333333333,1,COMPLETE,CANCELED
71890,0.6666666666666666,1,COMPLETE,COMPLETE
135516,0.4,0,CANCELED,CANCELED
64240,0.6,1,COMPLETE,CANCELED
139350,0.7333333333333333,1,COMPLETE,COMPLETE
46,0.8666666666666667,1,COMPLETE,COMPLETE
18978,0.6,1,COMPLETE,COMPLETE
16825,0.5333333333333333,1,COMPLETE,COMPLETE
2410,0.5333333333333333,1,COMPLETE,COMPLETE
6989,0.7333333333333333,1,COMPLETE,COMPLETE
138356,0.4,0,CANCELED,COMPLETE
74721,0.8666666666666667,1,COMPLETE,COMPLETE
